null_index,delta_r2_null
1206,0.0021834047967440595
1207,0.0028244142525027938
1208,0.001970111751376513
1209,0.00386087539003499
1210,0.0011859241543892285
1211,0.0013778271132860453
1212,0.004307314597087664
1213,0.002527907637379867
1214,0.0013851786474913252
1215,0.0026442361987589758
1216,0.001390533841445385
1217,0.004183467869248836
1218,0.004037002917186783
1219,0.0030335075022690505
1220,0.00593168223740681
1221,0.006347902310292253
1222,0.005601198389139861
1223,0.0029391260656767004
1224,0.0022138268463349764
1225,0.002320330499954615
1226,0.004315517457748386
1227,0.004667329300471423
1228,0.006061159515765913
1229,0.003572510934881312
1230,0.0017268253685208679
1231,0.001091484141558019
1232,0.009068701020296444
1233,0.004441505288930503
1234,0.0011876882969271696
1235,0.003063373015542159
1236,0.0024884534980654793
1237,0.0019402831941216503
1238,0.004179393615887483
1239,0.007473275182033445
1240,0.0026753475357269574
1241,0.001348667180246399
1242,0.003166134916654628
1243,0.00023692139318209904
1244,0.004869790306252897
1245,0.0010784618844772442
1246,0.006982823558402296
1247,0.004235731880184224
1248,0.0007800009111422757
1249,0.006967792058478972
1250,0.005024404156561579
1251,0.005094952629751237
1252,0.001516290036878809
1253,0.005055232773195972
1254,0.0010958506421747671
1255,0.0036778610409741175
1256,0.0059659607204783915
1257,0.005154128486556275
1258,0.005617844524566151
1259,0.001383049336965314
1260,0.004622729564614181
1261,0.015672842165360912
1262,0.0012146241981780825
1263,0.002063527176892399
1264,0.0055212573630346595
1265,0.002753673953399316
1266,0.005663472504912392
1267,0.004069192556519274
1268,0.004271855072861097
1269,0.0021687553473087595
1270,0.005261270955879582
1271,0.0006372902811498937
1272,0.0071975088435012324
1273,0.005678452148483726
1274,0.004389255113399049
1275,0.002322775854049164
1276,0.0022916580446242785
1277,0.003857320821230914
1278,0.0018733587503567684
1279,0.0037242386756281
1280,0.0047581189647726285
1281,0.0013419019281337707
1282,0.0017851958803219992
1283,0.0008109749844801284
1284,0.0016435338504340313
1285,0.0012254467084766851
1286,0.002041858699864174
1287,0.002817487373561245
1288,0.0020674793764585697
1289,0.004289338879598703
1290,0.004685298488457668
1291,0.004501336832709368
1292,0.01130913532922695
1293,0.0015922574762449182
1294,0.003800197027936103
1295,0.002476827399903514
1296,0.0012593913295327885
1297,0.0058937597818344845
1298,0.004905707447600105
1299,0.0031406349079283746
1300,0.0035242143571591056
1301,0.0031386532606475503
1302,0.004135497255008835
1303,0.005867758844911641
1304,0.006177202718284036
1305,0.009875048164051936
1306,0.0006637040834438501
1307,0.007222551539766031
1308,0.0035291199291235253
1309,0.003190011195243536
1310,0.0013323029786863616
1311,0.0062345157297540865
1312,0.0037467241603038604
1313,0.00329508861852823
1314,0.0036805390176819497
1315,0.0013930701239773802
1316,0.00615023949424498
1317,0.001238799200775853
1318,0.0017624349528192473
1319,0.0026540935445705793
1320,0.0034013688567934297
1321,0.0010835793452868003
1322,0.002620595530112957
1323,0.003020236865179382
1324,0.0011672177326487176
1325,0.0018639475097608216
1326,0.0015692681077293935
1327,0.004201091943900281
1328,0.005753242882292731
1329,0.003577040043910018
1330,0.004839753306881023
1331,0.012808388857782127
1332,0.004213102020659942
1333,0.003954887362788262
1334,0.001848615945906018
1335,0.0038760991768115316
1336,0.004492208639648054
1337,0.0028134246925700657
1338,0.006376593119533314
1339,0.0036242169458721163
1340,0.0007350681356124156
1341,0.0052557954275451735
1342,0.0036908905262735825
1343,0.0019471297932330822
1344,0.007184067597604593
1345,0.0013444929180526088
1346,0.003321829846148039
1347,0.013861990728153195
1348,0.0009784186450303434
1349,0.004186225994560311
1350,0.0012776105216451006
1351,0.0014276255471223909
1352,0.004083569860200309
1353,0.0016369006970016198
1354,0.003277324108163282
1355,0.0012014992889149978
1356,0.0032958660458820566
1357,0.004795453350981416
1358,0.004853279957358514
1359,0.0018752141111341158
1360,0.01113394553549163
1361,0.0059030202228885775
1362,0.0022384406346979135
1363,0.0006843365275882585
1364,0.002636240181975391
1365,0.002363666273409226
1366,0.004669419681944231
1367,0.0033892140477165267
1368,0.005902731887113766
1369,0.001452676479891446
1370,0.006072063562284291
1371,0.0013323567917210566
1372,0.0031631265406595332
1373,0.005822597264403817
1374,0.004025908667684375
1375,0.006353534470665445
1376,0.005321240717525599
1377,0.0020238257348000888
1378,0.005384965452443824
1379,0.006236112403483651
1380,0.003624192524443126
1381,0.004420473057547669
1382,0.0049078556727211176
1383,0.007987600215804025
1384,0.0036544673604305133
1385,0.0005490135776554661
1386,0.004982011948542198
1387,0.00326131307712596
1388,0.004334244881237015
1389,0.0018665705582500136
1390,0.006172072722443245
1391,0.0027205848853393277
1392,0.0029146814308403934
1393,0.0014787168206817913
1394,0.0010842808467740328
1395,0.002256109887977975
1396,0.00175739463347524
1397,0.002620144471533581
1398,0.0043247039628165895
1399,0.0024540904837658806
1400,0.0002749976337107496
1401,0.001470417290602044
1402,0.0029133811235327878
1403,0.0028297772725864867
1404,0.001694526162114518
1405,0.0026913327547445354
1406,0.0016108635989929843
1407,0.004291173471647203
1408,0.005552006515221586
1409,0.0031821298624673533
1410,0.003144132628062901
1411,0.004751042303569153
1412,0.00188198250196836
1413,0.006281286081750159
1414,0.0033442981140169303
1415,0.0022696374630103433
1416,0.0027718263024937295
1417,0.0030714825631146248
1418,0.004349723909344849
1419,0.005090817520624458
1420,0.003823948139314859
1421,0.0013099040330027956
1422,0.001682373275751381
1423,0.0021372768136451725
1424,0.00716263613899093
1425,0.00605843437770659
1426,0.007555609659712581
1427,0.0022611053903780487
1428,0.0021659795657787972
1429,0.0020910495462432843
1430,0.0042416463632453105
1431,0.0025252604674218526
1432,0.010661366348281742
1433,0.002957480666454737
1434,0.0019611592062254157
1435,0.0023737564431790537
1436,0.004983094777651242
1437,0.0015117836859893652
1438,0.007407431476595172
1439,0.0027464405270527514
1440,0.004164501385051533
1441,0.0020725943248707246
1442,0.0034370960391257865
1443,0.003349332683071138
1444,0.0019794346859656198
1445,0.004734433219789502
1446,0.009974909010532884
1447,0.0035395636407141717
1448,0.004244237411049845
1449,0.005888376026939812
1450,0.005844066869342135
1451,0.00054555567854353
1452,0.0054741984429368395
1453,0.0025007122582133556
1454,0.0025645756382070006
1455,0.000925646728444196
1456,0.007862964467837186
1457,0.002698783062907939
1458,0.004472362648229922
1459,0.007348720750865234
1460,0.0027468805296778642
1461,0.00273712321749775
1462,0.004063294965571451
1463,0.0056934218080918475
1464,0.004815916003645282
1465,0.0013937218697384068
1466,0.002930578097437797
1467,0.002628913408524558
1468,0.003919302445984818
1469,0.0033840361800652197
1470,0.001091755936573069
1471,0.0067098467522213046
1472,0.006018269717265823
1473,0.0036605269937046714
1474,0.0016534412864753767
1475,0.006657936538592701
1476,0.004749303734324473
1477,0.005011644158866124
1478,0.0030871062537979332
1479,0.006194842946992796
1480,0.002307839934928002
1481,0.007160824820138356
1482,0.001438955860678548
1483,0.010200881700363484
1484,0.007360582731039567
1485,0.002754317689966146
1486,0.0013980132631820075
1487,0.0030426009078347027
1488,0.002454400731348394
1489,0.00304403791692498
1490,0.003106221900650241
1491,0.00413080394702614
1492,0.0031610919092327494
1493,0.016338935469791926
1494,0.0032673203747969337
1495,0.010293889592095762
1496,0.0024638533313641187
1497,0.003977296846543132
1498,0.0012203432004379566
1499,0.0006745012790608795
1500,0.011078320915379525
1501,0.006624884067218617
1502,0.002056615563255204
1503,0.002796539655606889
1504,0.0023778497899056283
1505,0.0025862303995862757
1506,0.00509989333135763
1507,0.006396762893413732
1508,0.0028814878977457825
1509,0.007689673746895553
1510,0.001321192092588186
1511,0.0035118403053715497
1512,0.006075790083242549
1513,0.0031862514292925193
1514,0.002565149742078998
1515,0.0015311013630534553
1516,0.01138965648096768
1517,0.0011132206466285544
1518,0.005124713813884463
1519,0.004472706313957464
1520,0.002890458809897467
1521,0.004438880430829628
1522,0.004195110295979743
1523,0.0026073173489608026
1524,0.0031903672642018543
1525,0.009931649702610956
1526,0.002596186011258106
1527,0.0062034071749415
1528,0.0024305771470384263
1529,0.004545271047712629
1530,0.0077356241019621574
1531,0.005670474025846639
1532,0.004113675355626012
1533,0.002455722187330811
1534,0.0046271721406705435
1535,0.003390471487931257
1536,0.004395872340799523
1537,0.0011318340145796135
1538,0.0008983904849981794
1539,0.003207690511038641
1540,0.0032187549077363764
1541,0.006432903455946826
1542,0.005924237580514968
1543,0.0007128796702954299
1544,0.002310326586252631
1545,0.0009335800216939694
1546,0.006206244062980537
1547,0.004247203842142722
1548,0.0009683867562970683
1549,0.002688936111050144
1550,0.005077018950197076
1551,0.0012876184466349416
1552,0.005959126192863873
1553,0.002682357978283645
1554,0.001592301604643409
1555,0.004223127303662921
1556,0.004722226176165356
1557,0.003683400131194503
1558,0.004889153339119323
1559,0.002622495950727388
1560,0.001512762346962071
1561,0.001065236839642325
1562,0.0013335929609996633
1563,0.0017610709507396294
1564,0.003092482505580918
1565,0.004548883734057374
1566,0.0025085294793393276
1567,0.0045151080523668785
1568,0.0016843995065640716
1569,0.00665741325437752
1570,0.00504282627828978
1571,0.001428941624817659
1572,0.008254065657487208
1573,0.002243100493833916
1574,0.0025328963785201664
1575,0.002930784773876538
1576,0.0032380522151437274
1577,0.002191025628743959
1578,0.008311359914253802
1579,0.0035013955608352854
1580,0.0008526357909878213
1581,0.0045815489022412725
1582,0.002392043680805145
1583,0.004232185994717974
1584,0.0008264890217445364
1585,0.009880186647943212
1586,0.006198828981987425
1587,0.0013700754481893451
1588,0.003079281180905391
1589,0.007348530628802918
1590,0.00720764386719841
1591,0.0045824172988288
1592,0.003715498353438762
1593,0.0032740121123817634
1594,0.0044336689940965845
1595,0.004649737078455063
1596,0.001240991995182572
1597,0.002486012697009099
1598,0.0006398493827951546
1599,0.0037068160744196943
1600,0.004430640381251627
1601,0.00395996201587645
1602,0.003947653197176493
1603,0.002809507734801042
1604,0.002199263190188372
1605,0.0026796010230972778
1606,0.0009193028183528407
1607,0.0021416157060475394
1608,0.0017468741228393592
1609,0.009657161705546202
1610,0.006343874463480614
1611,0.004790690991075319
1612,0.0045901456501834526
1613,0.0025973991278629427
1614,0.0013407070500399687
1615,0.002932292029862338
1616,0.002271579213517172
1617,0.0024652143164179963
1618,0.0006492420592002501
1619,0.004573773777519108
1620,0.005661181573030749
1621,0.0011040232449740506
1622,0.0032344335159663062
1623,0.0031135604070570144
1624,0.005543118028947247
1625,0.0014610683746582032
1626,0.004100380431416917
1627,0.0026927580232231074
1628,0.0031311558077127266
1629,0.002885199351451595
1630,0.0026685516576433477
1631,0.004582972283675768
1632,0.0012872590916187532
1633,0.0011719348910077532
1634,0.003037950690462421
1635,0.002854666275900253
1636,0.0035789635445174772
1637,0.0014777212720585853
1638,0.005869428769469276
1639,0.0027036818894413672
1640,0.00210039767926562
1641,0.0038703259384630373
1642,0.0032586094626222417
1643,0.005831556108950475
1644,0.001860590068578416
1645,0.0046232634677674245
1646,0.00196581181177502
1647,0.00111436043995905
1648,0.003483793455719586
1649,0.002711967163405715
1650,0.0015646006588972972
1651,0.005883978623934527
1652,0.00305337190790278
1653,0.00036093227032774067
1654,0.005603919794249679
1655,0.0028454878661097194
1656,0.002563248716928146
1657,0.005060162987304717
1658,0.0058069359048263935
1659,0.007063493731885306
1660,0.006075648449521798
1661,0.0019392282602986866
1662,0.0033278672953059862
1663,0.0028453731865675236
1664,0.0025850413536409045
1665,0.0012455568363055614
1666,0.00552804032463905
1667,0.0013803824809917042
1668,0.005314630445592994
1669,0.0038499138035152924
1670,0.0020891587298015324
1671,0.003508834547627959
1672,0.0013398822861784287
1673,0.0010968224187015707
1674,0.0031891039899928364
1675,0.004347282059917856
1676,0.0038034768632955185
1677,0.006459222209836302
1678,0.0050737830702433095
1679,0.006163526211779735
1680,0.007093264355502837
1681,0.004890200418247614
1682,0.0009744072781810997
1683,0.0025990883029071155
1684,0.005116468171692534
1685,0.0019614411441982726
1686,0.0012151999414417025
1687,0.003895341941790975
1688,0.0018229653585213335
1689,0.0017620708952097441
1690,0.00547459465419442
1691,0.0020145207137737264
1692,0.004850573692494087
1693,0.00622552905539997
1694,0.0027276131948084092
1695,0.0027671770565019793
1696,0.006097415570800568
1697,0.005540100231425815
1698,0.000785216179557402
1699,0.0005557708696448671
1700,0.004059545758024807
1701,0.0065679958538953365
1702,0.0022109008872278624
1703,0.002343585654453584
1704,0.004008227275051124
1705,0.0014335792702551142
1706,0.006350050216570868
1707,0.0018290176365339805
1708,0.0029708364424144706
1709,0.0017844992951807637
1710,0.004269721707724439
1711,0.0020244059878690157
1712,0.0022719094440032395
1713,0.002116437042477437
1714,0.003923371764668504
1715,0.003354675969038934
1716,0.002603993172355379
1717,0.0028893413213688657
1718,0.007556261389522145
1719,0.0021038157211339392
1720,0.006242185932890498
1721,0.0046051357866511156
1722,0.007714021212021804
1723,0.003901947057551869
1724,0.00528015528202197
1725,0.005968088756868717
1726,0.002668971104666462
1727,0.002582918177892801
1728,0.0035987625787499145
1729,0.000703202891568333
1730,0.005031310132653011
1731,0.0019785193792701827
1732,0.0038791828987428945
1733,0.002808497117485431
1734,0.004469465973924613
1735,0.0049319537338062824
1736,0.005495455742566602
1737,0.0028526474283274705
1738,0.0012036892447281344
1739,0.004229552056292052
1740,0.0027561430970443057
1741,0.003236386303251959
1742,0.003791390835223174
1743,0.0025425055177595857
1744,0.0018813585149998202
1745,0.0038282585715626594
1746,0.0044629890020843055
1747,0.001120194475738412
1748,0.0015572785597711691
1749,0.005787796703290327
1750,0.0027866972369348098
1751,0.0029665693463527543
1752,0.014237765954560055
1753,0.004146374234366701
1754,0.007612879143864215
1755,0.001145925249393831
1756,0.0025616514573018057
1757,0.002137748462419986
1758,0.001973633840333111
1759,0.0017905301332662438
1760,0.0054592801540014335
1761,0.003044561016164349
1762,0.004592700556991347
1763,0.01592660676459212
1764,0.0013631313393002165
1765,0.0030294593161128702
1766,0.0033266446009379003
1767,0.005042580481239289
1768,0.0035091056494432893
1769,0.0032781802114620895
1770,0.002852168397893373
1771,0.0048968148108905485
1772,0.0029279360309545366
1773,0.0031576359427972767
1774,0.001333810631518606
1775,0.002061048912840535
1776,0.0018093983593271412
1777,0.006676785336979352
1778,0.0027689762599656387
1779,0.004244034355224358
1780,0.004478735974602577
1781,0.004150887224129263
1782,0.005422470033503601
1783,0.00041172149890422727
1784,0.0032577065794684446
1785,0.007096468715421023
1786,0.003305874125740349
1787,0.0025872517590637134
1788,0.0025593517206515815
1789,0.0017645113065315465
1790,0.006648839614045499
1791,0.0014875452131571931
1792,0.000840442240634065
1793,0.004356375693448711
1794,0.0021227618529536807
1795,0.005140571532548099
1796,0.0020725332486236647
1797,0.0006981162280444986
1798,0.003365968394076657
1799,0.0015887406293586537
1800,0.0033517326256630176
1801,0.00163609569380474
1802,0.009848968005697789
1803,0.0008621045445785791
1804,0.0052351537318451324
1805,0.0019441143791064652
1806,0.0016113223547574718
1807,0.0032901346949196775
1808,0.0021744155217876537
1809,0.002616582430235659
1810,0.0007620435694809524
1811,0.005447357593948543
1812,0.006329100276404542
1813,0.010844161038102818
1814,0.0034604329312510895
1815,0.0033883463277701864
1816,0.005402441388546175
1817,0.004665078593625305
1818,0.00457045244263643
1819,0.003534103220687368
1820,0.0031771162540495945
1821,0.0006560924425066395
1822,0.007788955220965232
1823,0.0015662184403122392
1824,0.0026993281987134354
1825,0.003856906354673062
1826,0.0023447337756683506
1827,0.004566894591936488
1828,0.005261899316741703
1829,0.002206485626104704
1830,0.005926873687528977
1831,0.004259525734993996
1832,0.0035710928273288145
1833,0.006604756371945464
1834,0.004392794354410534
1835,0.0034925500148190736
1836,0.003745043952597671
1837,0.0025792702732138073
1838,0.002528611822440796
1839,0.00579294558756327
1840,0.006510017692055059
1841,0.002605611505526406
1842,0.004515887201251734
1843,0.006144565431009386
1844,0.002887686551124369
1845,0.007857963833514447
1846,0.0033526269171317846
1847,0.0067561647522556
1848,0.0034761451388306552
1849,0.003345294877087013
1850,0.005033145856876864
1851,0.009837107642111764
1852,0.0015543397071520193
1853,0.0026970617295841715
1854,0.009070858844230645
1855,0.003152637676336778
1856,0.004852129914375003
1857,0.005113934281532395
1858,0.0021661546230532513
1859,0.0030774544607290455
1860,0.005134784786189894
1861,0.004600266596714975
1862,0.0014593787007618486
1863,0.0006858544629786412
1864,0.0019345826534692412
1865,0.003333735855332476
1866,0.0042936925253632685
1867,0.000211572051332376
1868,0.0017588613397118147
1869,0.0010864443965142856
1870,0.0013205030729466216
1871,0.004083980082354333
1872,0.001677247659348624
1873,0.005811380283701761
1874,0.00269797949299877
1875,0.006138855804005305
1876,0.004536670375190011
1877,0.001542713484863456
1878,0.0033434360940060026
1879,0.009239754718822768
1880,0.0020566571816097445
1881,0.003029670060287981
1882,0.006209059864476618
1883,0.0017475677661497047
1884,0.005171825323641244
1885,0.01662766829584361
1886,0.0019445023895788838
1887,0.003328700368402271
1888,0.005367573398320391
1889,0.0029755526122824394
1890,0.0023237150691942654
1891,0.0030142963494589337
1892,0.01585560764185545
1893,0.001796282657757664
1894,0.005445649576722444
1895,0.0012082222375923157
1896,0.0014870521599914532
1897,0.0012489560238072572
1898,0.003642935400840819
1899,0.0027915113708961714
1900,0.004907764339008414
1901,0.0021360037932225406
1902,0.0021295275417114734
1903,0.001450844227719239
1904,0.0038611914366032396
1905,0.0026393328454752396
1906,0.008762573260319817
1907,0.0035197057801177323
1908,0.0010765811365477385
1909,0.002152837086097592
1910,0.002353468813996451
1911,0.0030565892597713695
1912,0.005214953255233801
1913,0.001536580015354505
1914,0.0042708243069655705
1915,0.0018327179061942145
1916,0.0036638949395222387
1917,0.005392576860044129
1918,0.003610636260806377
1919,0.0012208003009264168
1920,0.005403268861899235
1921,0.004587398741315196
1922,0.0041425937754289155
1923,0.004174276566373147
1924,0.0033465203426817913
1925,0.006540990615686582
1926,0.007622921597408294
1927,0.005566569213097505
1928,0.005284043941027772
1929,0.0030783494369607256
1930,0.0038867314059102265
1931,0.013596743302889736
1932,0.0068455346758322655
1933,0.0027459628777400935
1934,0.0019635833604229047
1935,0.005694917731952853
1936,0.003395073118389158
1937,0.0049509479769094256
1938,0.007032721152369303
1939,0.009616379309533518
1940,0.0019781736943706996
1941,0.00416975061405378
1942,0.0027451433981364737
1943,0.0016828115353774153
1944,0.003499251956062488
1945,0.0014184499765809155
1946,0.0028212418143728213
1947,0.0015700662163459222
1948,0.006190185997994813
1949,0.006109277131395641
1950,0.004180352063016479
1951,0.004894847847030315
1952,0.001990354286210083
1953,0.0018712306975446902
1954,0.001074246276552393
1955,0.004294617663340494
1956,0.004799788412791717
1957,0.010532597402206245
1958,0.0023812701356441535
1959,0.0028285021915470665
1960,0.002424378139185168
1961,0.003023507828021077
1962,0.0008578509196931483
1963,0.00401765076897187
1964,0.002439182272060414
1965,0.00481578477643041
1966,0.002073921057670236
1967,0.009492914151657761
1968,0.004146477404161075
1969,0.0015276458990963748
1970,0.0031266198909392084
1971,0.0020911036120132565
1972,0.0006095315562840709
1973,0.002982469633310947
1974,0.0003117126759799582
1975,0.0003852877708959701
1976,0.0067641794401213096
1977,0.0027734185512886533
1978,0.006039459842054673
1979,0.002232565562175437
1980,0.003549788503772633
1981,0.0024148281529200455
1982,0.005494585174215638
1983,0.0011231827972795205
1984,0.001017722711981639
1985,0.002532429884739895
1986,0.004757824873896421
1987,0.0039787589289591585
1988,0.006741638035848485
1989,0.0021746004361655746
1990,0.005331903125519455
1991,0.006789494202689039
1992,0.0035287233892205006
1993,0.00181137218137839
1994,0.003452832875436518
1995,0.003341007495441306
1996,0.001554055128193399
1997,0.003007582309427659
1998,0.010472395084269226
1999,0.0027098946303822924
2000,0.0039014874077033523
2001,0.003343980760647347
2002,0.0036055399375614083
2003,0.002629137571942386
2004,0.002180313241144316
2005,0.004375269186915998
2006,0.002239613156624798
2007,0.00797085083978899
2008,0.004662509432817541
2009,0.0007736094824023487
2010,0.0025612044478305895
2011,0.0023691533688879884
2012,0.0013698239997794737
2013,0.005311403137220672
2014,0.012520930243984929
2015,0.0014879255421799131
2016,0.0024453680958810287
2017,0.00326101777741461
2018,0.0034515687449239163
2019,0.004912252018102969
2020,0.006447601475887965
2021,0.0044061514689561765
2022,0.0019412229421749139
2023,0.0011595092468945634
2024,0.015059730070197563
2025,0.0011500033776332685
2026,0.00523886384607708
2027,0.003033075504868532
2028,0.0048809990714545615
2029,0.0036954879671078356
2030,0.0021947424357277034
2031,0.002749802019543779
2032,0.0011324074170444565
2033,0.0031897441292786377
2034,0.003866481941628863
2035,0.0018323573728253884
2036,0.004373614866636566
2037,0.0067105316526762104
2038,0.00813636809283047
2039,0.0057387625436011724
2040,0.0052637873677033875
2041,0.00446382192932171
2042,0.004336328258495947
2043,0.0026170338461456444
2044,0.0043760769914991116
2045,0.00234875544994384
2046,0.004667709527603203
2047,0.003725572015056744
2048,0.003540139434590084
2049,0.0060213445262397025
2050,0.004446458679367882
2051,0.0017904327691193878
2052,0.002788862152435345
2053,0.00645197889713256
2054,0.004740659572416539
2055,0.007650183165479274
2056,0.0036176062081935134
2057,0.0016281754918656688
2058,0.0039037187110283478
2059,0.00038140582808976475
2060,0.0021605441474937814
2061,0.001465355168433491
2062,0.007451269549145434
2063,0.0035109420040890793
2064,0.002771909214484558
2065,0.0029509922165561475
2066,0.0030112031816071916
2067,0.0005361882068910528
2068,0.0026675845888964878
2069,0.005416132986099442
2070,0.005201209494939074
2071,0.0026804542783328555
2072,0.004253984819616474
2073,0.0016935040667960255
2074,0.005542993447078426
2075,0.002635625107489936
2076,0.002114777127734224
2077,0.0032732018667039897
2078,0.003726401009482516
2079,0.007760831231067855
2080,0.004331663459224311
2081,0.0015818798365562214
2082,0.0025389185313604568
2083,0.0030456248390243745
2084,0.0037330098891390495
2085,0.0011760920678818287
2086,0.004327999508437208
2087,0.005496739476328449
2088,0.008856275844620676
2089,0.003832392557557296
2090,0.002394733143573524
2091,0.0068648806796819395
2092,0.002991470545496644
2093,0.0038110804896368533
2094,0.003233001033248417
2095,0.005286633574258515
2096,0.0025129747508605416
2097,0.00487659543517549
2098,0.0030772577501780862
2099,0.004024340003447091
2100,0.001206222240200061
2101,0.004389591607512511
2102,0.0013086836451289274
2103,0.004930529448051613
2104,0.005814812359064558
2105,0.004311780770366869
2106,0.006699316085328921
2107,0.0011094077754051357
2108,0.00708019478455757
2109,0.001237495584037851
2110,0.0027188218216095406
2111,0.0019461128425938279
2112,0.0019845699360282465
2113,0.0054358559985283605
2114,0.005154742606205298
2115,0.003991988491283682
2116,0.005017898397611575
2117,0.003010297301856868
2118,0.0038968153923149007
2119,0.005765191834704253
2120,0.002485078559461007
2121,0.0032296841667794896
2122,0.006555661760782483
2123,0.0017938046997831858
2124,0.005485696418616404
2125,0.0022078142215701257
2126,0.0015113824575760937
2127,0.004338541275587637
2128,0.002663906783907044
2129,0.0009452187208919272
2130,0.004054760312555583
2131,0.0012757015340738587
2132,0.00874750200994201
2133,0.0020071836818059685
2134,0.005202912248006175
2135,0.003114103192028428
2136,0.001106826595988264
2137,0.0034064642727552608
2138,0.004186291806536069
2139,0.005875821206516085
2140,0.0011479967532297408
2141,0.005875603616660174
2142,0.0029849523989828874
2143,0.007482613478343114
2144,0.0014610729513936382
2145,0.0008647098981187096
2146,0.0057846921671486085
2147,0.004290069167226074
2148,0.0008991221959393503
2149,0.002480252223671209
2150,0.004267678890769733
2151,0.0018558813662380436
2152,0.0061619651974188505
2153,0.0032546469925028854
2154,0.0008141354925333966
2155,0.007513762603140406
2156,0.0014564427996331952
2157,0.005048522537402955
2158,0.005267038985244721
2159,0.0017408976011925592
2160,0.006195322635567546
2161,0.004625345227192934
2162,0.0031377701828062543
2163,0.00709112300582837
2164,0.0034122138557175496
2165,0.003941197684852349
2166,0.0028889177837873037
2167,0.002550819478208899
2168,0.002364729827466605
2169,0.0021109300828540123
2170,0.0036632753056888845
2171,0.0016416568878725446
2172,0.0030019905856429885
2173,0.00557939844875055
2174,0.0031114363171543813
2175,0.004110740589644557
2176,0.0011269685301807941
2177,0.006031263262571529
2178,0.0024226804782603306
2179,0.002532918641294235
2180,0.0016539441438924163
2181,0.003888457251000843
2182,0.004685562786470698
2183,0.004790060755287984
2184,0.006272761685982342
2185,0.00621182052558622
2186,0.0036192720341029494
2187,0.0069317999075532155
2188,0.007457322009894685
2189,0.01677583868383714
2190,0.002192544723753853
2191,0.0037359578431526153
2192,0.008732304811652658
2193,0.005230879569880442
2194,0.002910992933688239
2195,0.00817154817054433
2196,0.0033551036811004797
2197,0.0036798051157488354
2198,0.005545864848780169
2199,0.010626095272371794
2200,0.0032159772941754428
2201,0.0031012530728723453
2202,0.002899695778235567
2203,0.0038195305853364614
2204,0.004399079687063545
2205,0.0021616182982577836
2206,0.0034048253701293163
2207,0.0017271449210297662
2208,0.009308999461984269
2209,0.002916258996350729
2210,0.0019335710288846952
2211,0.0017719118375577603
2212,0.003020075690128299
2213,0.0037716699579649626
2214,0.004239325849793807
2215,0.004273551969678491
2216,0.004828890184185863
2217,0.005627569657851494
2218,0.002625786774220429
2219,0.0039208921385106565
2220,0.0017499726922919345
2221,0.003761569192081815
2222,0.002996161263540964
2223,0.005638482404905054
2224,0.0040868151711327405
2225,0.002388061256892282
2226,0.0017443093543468846
2227,0.004515873984704988
2228,0.0031706828385391628
2229,0.002061982690953257
2230,0.003566401007395026
2231,0.0034032586201977466
2232,0.006737400084989242
2233,0.0002046049621692303
2234,0.0086804415443551
2235,0.003352901751525139
2236,0.004053116354954089
2237,0.002438797818023808
2238,0.002430896018744133
2239,0.00919656699880278
2240,0.0051663834324037206
2241,0.0016957611402148576
2242,0.0034980172280435484
2243,0.0018519458804161504
2244,0.004106575729707074
2245,0.001534642296387112
2246,0.0012351507073417034
2247,0.0009894826745381335
2248,0.0011665977917049153
2249,0.0037986043279403248
2250,0.0023096240096849296
2251,0.0017877058196978934
2252,0.0026281138240181745
2253,0.00415159323500458
2254,0.002782035848263975
2255,0.0017459752807534867
2256,0.006257498269860995
2257,0.0073460680871085815
2258,0.004135279256759938
2259,0.004426678398467665
2260,0.002531628337871794
2261,0.0006196090314635194
2262,0.0028671525337956583
2263,0.0033357962990787637
2264,0.0017382372515116762
2265,0.0034192581335514838
2266,0.004588429614892142
2267,0.001935424108565953
2268,0.0018374411419708192
2269,0.006652177174607088
2270,0.0008903082010077723
2271,0.006096641124224811
2272,0.00335692748409111
2273,0.0008397528940138344
2274,0.001835016690763247
2275,0.0061593820623224715
2276,0.00142954249163596
2277,0.002205742349285944
2278,0.0035933719588406854
2279,0.0023560724335343064
2280,0.0023083716221442563
2281,0.001095680910987329
2282,0.003904502098964424
2283,0.001979687016076759
2284,0.005497951609147789
2285,0.0016176278302864056
2286,0.0015744756481256283
2287,0.002266264570257137
2288,3.542112165644262e-05
2289,0.00832720255195818
2290,0.010136735143489117
2291,0.003127471925810199
2292,0.003764595172697116
2293,0.004828280651673067
2294,0.009385128583139779
2295,0.002987333493179367
2296,0.007242822711550634
2297,0.000962153137711641
2298,0.004093276685262048
2299,0.006685605098727954
2300,0.004238910056503009
2301,0.005119410098425536
2302,0.004495327419930528
2303,0.0018622790194301464
2304,0.007211514102539507
2305,0.0035579236829709204
2306,0.000891785122671851
2307,0.004030885830684894
2308,0.004111061202429989
2309,0.004228055226427219
2310,0.003507325608951839
2311,0.002970550233766134
2312,0.0018998386506295928
2313,0.005622147998509575
2314,0.001572916318555495
2315,0.0018693819190310768
2316,0.0061556065594278175
2317,0.005659589910467999
2318,0.0018822176682425917
2319,0.007923238176858027
2320,0.0022186743405893106
2321,0.002730131572020511
2322,0.002535434318758134
2323,0.0020026278628698657
2324,0.004797407528042585
2325,0.012206317570435332
2326,0.004309767145510457
2327,0.003951653156349377
2328,0.005588798464398637
2329,0.004915880397064698
