test,null_index,delta_r2_null
tail_number,1127,0.0008785954068515345
tail_number,1128,0.002881618798950658
tail_number,1129,0.000507480463959098
tail_number,1130,0.0004359121073703731
tail_number,1131,0.004034250929098593
tail_number,1132,0.0005812969664422685
tail_number,1133,0.00025279512888121136
tail_number,1134,1.013513052727788e-05
tail_number,1135,2.552000353794881e-05
tail_number,1136,0.013434434357139535
tail_number,1137,0.0022241030543905804
tail_number,1138,0.00033107784658104045
tail_number,1139,0.0022190285106018504
tail_number,1140,0.0015119450779526034
tail_number,1141,0.00026606514291793726
tail_number,1142,0.0004905237062300394
tail_number,1143,0.0018374897207691365
tail_number,1144,0.0005074613452457077
tail_number,1145,0.0005870971940561409
tail_number,1146,0.0010068384007628772
tail_number,1147,0.007525709495428634
tail_number,1148,0.001009031705361818
tail_number,1149,0.0007309568518253373
tail_number,1150,0.002946955313852251
tail_number,1151,0.00014732303366260524
tail_number,1152,0.008252913390772831
tail_number,1153,1.5914531827698752e-05
tail_number,1154,0.003539354515474269
tail_number,1155,0.0032119805803398904
tail_number,1156,3.297660255496826e-05
tail_number,1157,1.4196896457985275e-05
tail_number,1158,0.0005867766911319405
tail_number,1159,0.005102894852973661
tail_number,1160,0.002366641323147678
tail_number,1161,2.0641674188803805e-06
tail_number,1162,0.0002731339681043554
tail_number,1163,0.0010326437629203378
tail_number,1164,0.00023171527298737615
tail_number,1165,0.0033924800904785446
tail_number,1166,0.0029125902191470265
tail_number,1167,0.00013827950163602942
tail_number,1168,0.0014767607666203997
tail_number,1169,0.00014135246286250958
tail_number,1170,0.0013762839785145253
tail_number,1171,0.0003323276153350818
tail_number,1172,0.006218391217363117
tail_number,1173,0.005799990309990233
tail_number,1174,0.0008083643523897344
tail_number,1175,0.0021407595715245975
tail_number,1176,3.2517090898798173e-06
tail_number,1177,0.0011596584429907075
tail_number,1178,0.001678103862652991
tail_number,1179,0.0131057890851215
tail_number,1180,0.0005823369471164019
tail_number,1181,0.00021676544480075943
tail_number,1182,0.0049205078904257515
tail_number,1183,0.0014572630313002266
tail_number,1184,8.311694368656752e-05
tail_number,1185,0.00010241971188107435
tail_number,1186,7.960228083070398e-05
tail_number,1187,0.0013020648488613062
tail_number,1188,0.000434664726388978
tail_number,1189,0.00011166200715817531
tail_number,1190,0.0001619355477522344
tail_number,1191,0.008221476419723928
tail_number,1192,0.0033433317177224975
tail_number,1193,0.00024713620703131767
tail_number,1194,0.001981433252281728
tail_number,1195,0.006259229516255016
tail_number,1196,0.0009281222042702986
tail_number,1197,0.0003802572487662248
tail_number,1198,0.00022229698886877536
tail_number,1199,0.0007806212371022081
tail_number,1200,0.0004217526323482268
tail_number,1201,0.006871549919267528
tail_number,1202,0.006699714550935765
tail_number,1203,1.5782961282573282e-05
tail_number,1204,4.047457336542326e-05
tail_number,1205,0.0008201085900497729
tail_number,1206,0.0020004510901888706
tail_number,1207,0.00017777875310787117
tail_number,1208,0.0001068846328166062
tail_number,1209,0.005401451783497047
tail_number,1210,0.003078859449117788
tail_number,1211,0.007238176114823913
tail_number,1212,0.002510752340110889
tail_number,1213,0.003207628561887721
tail_number,1214,0.0045287301511464095
tail_number,1215,0.006942947812481948
tail_number,1216,0.0004453908903290227
tail_number,1217,1.2136551257535544e-05
tail_number,1218,0.0037517090516486773
tail_number,1219,0.0010053266069455224
tail_number,1220,0.002457416486654873
tail_number,1221,0.012378261672956636
tail_number,1222,0.0004845846917362895
tail_number,1223,0.0014537923978920064
tail_number,1224,0.001425941591904012
tail_number,1225,0.002988830217010463
tail_number,1226,0.002431323179977518
tail_number,1227,0.0016292028569713235
tail_number,1228,0.0015431396850751344
tail_number,1229,0.0034444948794608576
tail_number,1230,0.0001759516332588973
tail_number,1231,0.0007749865737186612
tail_number,1232,0.00457604273105916
tail_number,1233,0.005487061561032847
tail_number,1234,0.010287821654310414
tail_number,1235,0.0001351155502470336
tail_number,1236,0.0002262344048584719
tail_number,1237,0.003374635377360269
tail_number,1238,0.0003441594230954026
tail_number,1239,0.0009611048799156308
tail_number,1240,0.0010528028936651612
tail_number,1241,0.0015401154573191356
tail_number,1242,0.0012315186074554063
tail_number,1243,0.004586464037510396
tail_number,1244,0.009847218513887812
tail_number,1245,0.0007338557959588599
tail_number,1246,0.0008910773964798668
tail_number,1247,0.01108970069566495
tail_number,1248,0.003213527586403586
tail_number,1249,0.0004156355247973975
tail_number,1250,3.0486682250030483e-05
tail_number,1251,0.0025659988985663462
tail_number,1252,0.005023612505378416
tail_number,1253,0.00017184217799859347
tail_number,1254,7.530921678622349e-05
tail_number,1255,0.0032888233920818077
tail_number,1256,1.1230673546691605e-07
tail_number,1257,0.0009089401357411653
tail_number,1258,0.0005887578964657303
tail_number,1259,0.0008610976629983558
tail_number,1260,0.0013840719610939134
tail_number,1261,8.998301845863921e-05
tail_number,1262,0.010649389657425234
tail_number,1263,0.0004150455522079488
tail_number,1264,0.0002456544737469146
tail_number,1265,1.555892164595285e-05
tail_number,1266,0.009356612560627475
tail_number,1267,0.0018665563013323672
tail_number,1268,0.0022903065142538814
tail_number,1269,0.00012062479213215127
tail_number,1270,0.0005073880812878073
tail_number,1271,0.001234783668822348
tail_number,1272,0.00969742437407417
tail_number,1273,0.00187102850718468
tail_number,1274,0.0005395654656729088
tail_number,1275,0.0033029887454172346
tail_number,1276,0.004153037256108383
tail_number,1277,0.0019193017289649283
tail_number,1278,0.0031141704161544714
tail_number,1279,0.00026755442357639936
tail_number,1280,0.00018448471901155727
tail_number,1281,0.00015219599121496508
tail_number,1282,0.0027661538547293363
tail_number,1283,1.879187719522335e-05
tail_number,1284,0.002649620205789849
tail_number,1285,0.0006457945683999711
tail_number,1286,0.003955918485611942
tail_number,1287,0.006919846264022755
tail_number,1288,0.01306743590725079
tail_number,1289,0.005162313016811804
tail_number,1290,0.00024549766854586874
tail_number,1291,0.002600084998673813
tail_number,1292,0.0018465890786120154
tail_number,1293,0.007361975847014257
tail_number,1294,0.0005078730993073322
tail_number,1295,0.004075841113952872
tail_number,1296,0.0005346927324929585
tail_number,1297,0.0022768899679658228
tail_number,1298,0.005828181804313437
tail_number,1299,0.0006318912818832345
tail_number,1300,1.2612061137340369e-05
tail_number,1301,0.0003066845399154472
tail_number,1302,0.005217758553081819
tail_number,1303,0.0019030545681445465
tail_number,1304,2.137602177076925e-05
tail_number,1305,0.00014220709686563193
tail_number,1306,4.746713377912215e-08
tail_number,1307,0.0034688688219506325
tail_number,1308,0.00021250193073563128
tail_number,1309,0.0010294854476823323
tail_number,1310,0.0029088072184053626
tail_number,1311,0.0006088407533133555
tail_number,1312,0.0037280533371408797
tail_number,1313,0.000178073210718388
tail_number,1314,0.00018954647996693996
tail_number,1315,0.001258747670470406
tail_number,1316,0.007533590567124326
tail_number,1317,0.002587143946658599
tail_number,1318,0.00024729660880895565
tail_number,1319,0.0011923889353360195
tail_number,1320,0.01057883105325541
tail_number,1321,0.007220868309929074
tail_number,1322,9.244465142432823e-05
tail_number,1323,0.005278690041804923
tail_number,1324,0.0001060788277653657
tail_number,1325,3.965671319106079e-07
tail_number,1326,3.053168318389865e-06
tail_number,1327,0.003978769577899666
tail_number,1328,4.135441628161374e-05
tail_number,1329,0.0030562842529954226
tail_number,1330,1.0515338155769882e-08
tail_number,1331,0.005026309822048547
tail_number,1332,0.0004465850522143988
tail_number,1333,1.710984311598107e-05
tail_number,1334,0.0005483286784616626
tail_number,1335,0.00499945436646998
tail_number,1336,0.0054154413687312886
tail_number,1337,0.015310257556396811
tail_number,1338,0.003193299218372858
tail_number,1339,0.0036099030903158358
tail_number,1340,1.1640077217434097e-05
tail_number,1341,9.087620056902335e-05
tail_number,1342,0.0006497830002099025
tail_number,1343,0.0005350287321035374
tail_number,1344,0.0003004915373501227
tail_number,1345,0.0017323358082471652
tail_number,1346,0.01635686282641391
tail_number,1347,0.0039361610815322745
tail_number,1348,0.00013780621130310422
tail_number,1349,0.004186994626907858
tail_number,1350,8.70343047387756e-06
tail_number,1351,0.002297904637303727
tail_number,1352,0.0008395937096827844
tail_number,1353,7.093422568482666e-05
tail_number,1354,0.007017446377780123
tail_number,1355,0.0002715865144820029
tail_number,1356,0.0056135984802381245
tail_number,1357,0.0015630695562456332
tail_number,1358,0.00031836131098605946
tail_number,1359,0.001370785793948226
tail_number,1360,0.0030662942192813958
tail_number,1361,0.0012858579512046164
tail_number,1362,0.00023544036841438576
tail_number,1363,0.0010915996677471895
tail_number,1364,0.00843020528434335
tail_number,1365,0.0002913112561957476
tail_number,1366,0.00015440392697285699
tail_number,1367,4.558618547845228e-05
tail_number,1368,0.001940199880793081
tail_number,1369,0.00014902283755025003
tail_number,1370,6.555326031776332e-05
tail_number,1371,1.5301651108634573e-05
tail_number,1372,4.084538175663788e-05
tail_number,1373,0.002470332674579412
tail_number,1374,0.00016690151472442682
tail_number,1375,0.0025846096477353253
tail_number,1376,0.0006929383771557829
tail_number,1377,0.0002404764101826551
tail_number,1378,0.005749479074420805
tail_number,1379,0.003187572259445215
tail_number,1380,0.006172980683561535
tail_number,1381,0.00018466786639470545
tail_number,1382,0.0004183109087330106
tail_number,1383,0.0013892694783647075
tail_number,1384,4.007568763420011e-05
tail_number,1385,0.00019197657768654786
tail_number,1386,0.0005543021306397833
tail_number,1387,0.0017125408879411497
tail_number,1388,0.006222157268925499
tail_number,1389,3.241917822971452e-06
tail_number,1390,0.00034145124030349194
tail_number,1391,1.8661943026465622e-06
tail_number,1392,7.197985862661405e-05
tail_number,1393,0.0023497658557258827
tail_number,1394,6.312316428447318e-07
tail_number,1395,0.0023731094511951767
tail_number,1396,0.005470845315384221
tail_number,1397,0.012665038698860154
tail_number,1398,0.0006598948564376927
tail_number,1399,0.0003684581089808958
tail_number,1400,0.0050410273846510645
tail_number,1401,5.946110619692302e-05
tail_number,1402,0.004091421664262129
tail_number,1403,0.0014673816418391272
tail_number,1404,1.573265199228402e-07
tail_number,1405,0.0009784817733012874
tail_number,1406,0.00014477453945016538
tail_number,1407,0.00039595547142068366
tail_number,1408,0.006369648096261393
tail_number,1409,0.0006560449051487005
tail_number,1410,0.00437258622543546
tail_number,1411,3.025696520830845e-05
tail_number,1412,0.00016647362500232799
tail_number,1413,4.061442006042526e-07
tail_number,1414,0.004914291343937949
tail_number,1415,0.023266994493043813
tail_number,1416,4.834463637681807e-05
tail_number,1417,0.0006739299523352837
tail_number,1418,0.0012797630560626994
tail_number,1419,0.0001494446986241016
tail_number,1420,0.0003615501684057776
tail_number,1421,1.3483963666738319e-05
tail_number,1422,0.011508579746310366
tail_number,1423,0.00044640698715392446
tail_number,1424,0.0031257545043109625
tail_number,1425,0.0030695664539773793
tail_number,1426,0.0010512872084165181
tail_number,1427,0.0005005651450579185
tail_number,1428,0.00026200610341131636
tail_number,1429,0.0001413823916139867
tail_number,1430,0.0011332881360668345
tail_number,1431,3.054107741673473e-05
tail_number,1432,0.0016416774955528846
tail_number,1433,0.0016164840195700414
tail_number,1434,7.042113213895362e-06
tail_number,1435,0.00190775473803928
tail_number,1436,0.00212196894438077
tail_number,1437,8.274170044120233e-06
tail_number,1438,4.290553323915702e-05
tail_number,1439,4.6794115272197345e-05
tail_number,1440,0.0003085565850371452
tail_number,1441,0.002132560754828594
tail_number,1442,0.0005531164283789636
tail_number,1443,0.0038689316478075497
tail_number,1444,0.0010134355357745983
tail_number,1445,0.007090928493195592
tail_number,1446,0.006453264076737852
tail_number,1447,0.0002814731248343971
tail_number,1448,0.002580102852574262
tail_number,1449,0.0013476395922291662
tail_number,1450,1.580206502194148e-05
tail_number,1451,0.0023127298788381268
tail_number,1452,0.0019203252315245223
tail_number,1453,0.002334014208969948
tail_number,1454,0.0016968600895014285
tail_number,1455,6.762804828475133e-06
tail_number,1456,0.0019808599598102328
tail_number,1457,6.302340111574711e-05
tail_number,1458,0.0007770018156175729
tail_number,1459,0.00022087653644176086
tail_number,1460,0.004383258191552386
tail_number,1461,0.00046912336925930553
tail_number,1462,0.002210980210438973
tail_number,1463,0.0003434994804089042
tail_number,1464,0.001136535087712942
tail_number,1465,0.0002113214658715501
tail_number,1466,0.014513561758699334
tail_number,1467,0.000153979890587852
tail_number,1468,0.0010931153227106138
tail_number,1469,0.005096398011319669
tail_number,1470,6.007372608873851e-05
tail_number,1471,9.074480081305847e-05
tail_number,1472,6.466031383656201e-07
tail_number,1473,0.00022946554558900267
tail_number,1474,0.004503870720848124
tail_number,1475,0.00198724308864362
tail_number,1476,0.0007442266664237085
tail_number,1477,0.0008288565988523455
tail_number,1478,0.0023409034996446643
tail_number,1479,0.0008177383268006544
tail_number,1480,0.0004364933876910282
tail_number,1481,0.0004889569979228403
tail_number,1482,0.0011777905879108985
tail_number,1483,0.004614010406643332
tail_number,1484,0.00016374094875659662
tail_number,1485,0.0004020015709316205
tail_number,1486,4.235131530394565e-05
tail_number,1487,0.00039588538641721627
tail_number,1488,0.009912655513397484
tail_number,1489,0.0005175754468179639
tail_number,1490,0.004883792856553382
tail_number,1491,0.003471876846848465
tail_number,1492,0.00032121296871601146
tail_number,1493,0.00010946297377223413
tail_number,1494,0.0006455248937942137
tail_number,1495,0.007284170173827986
tail_number,1496,0.004505708919058549
tail_number,1497,0.0007060649478960457
tail_number,1498,0.001092159544363036
tail_number,1499,0.0031036041903164113
tail_number,1500,0.004095498324450775
tail_number,1501,9.686889546056676e-07
tail_number,1502,0.00017100797833513592
tail_number,1503,0.0009990465067102328
tail_number,1504,0.0009274020994801679
tail_number,1505,0.0008378443053382867
tail_number,1506,2.0600425868710914e-05
tail_number,1507,0.005902653919938494
tail_number,1508,0.003996833911446118
tail_number,1509,0.0038407358638972156
tail_number,1510,0.0018067233560562501
tail_number,1511,0.0005982079911774907
tail_number,1512,0.009885510497692263
tail_number,1513,0.002595180643040984
tail_number,1514,0.0006518281856471297
tail_number,1515,6.435506971924632e-05
tail_number,1516,0.011464905839451367
tail_number,1517,0.0006963111222807461
tail_number,1518,0.00011953290440125386
tail_number,1519,0.0015424020867487176
tail_number,1520,0.00010426462149892846
tail_number,1521,0.0006015227355575803
tail_number,1522,0.0004456507515543384
tail_number,1523,0.0049053483012875265
tail_number,1524,4.8350589673340494e-05
tail_number,1525,0.00030350710506632517
tail_number,1526,0.005648877892816984
tail_number,1527,8.292613521043712e-05
tail_number,1528,0.0039512932854381955
tail_number,1529,0.0013328454289580627
tail_number,1530,0.0010045662434212677
tail_number,1531,0.0005408641723454455
tail_number,1532,0.0035615955618273354
tail_number,1533,0.0009847511550525878
tail_number,1534,0.001782076059948845
tail_number,1535,0.0007387743530392621
tail_number,1536,0.0027316953404686872
tail_number,1537,1.553312920177241e-05
tail_number,1538,8.328118746070423e-06
tail_number,1539,0.003304829206919546
tail_number,1540,8.299296830460712e-05
tail_number,1541,0.00022222736739530013
tail_number,1542,0.0002843240204399855
tail_number,1543,0.0003699962780271404
tail_number,1544,4.336998032705708e-06
tail_number,1545,6.901159810890345e-05
tail_number,1546,0.0001086260266013328
tail_number,1547,0.0014198188754239727
tail_number,1548,0.0009165665966840431
tail_number,1549,0.0009875620527006745
tail_number,1550,0.0012107806470816884
tail_number,1551,1.1116075693262673e-07
tail_number,1552,0.004625135176008488
tail_number,1553,0.00014193516958660446
tail_number,1554,0.002634975668146744
tail_number,1555,0.0017549128496459065
tail_number,1556,0.00037217166581005046
tail_number,1557,1.824396061855804e-05
tail_number,1558,0.003126113141954767
tail_number,1559,1.7816076672394487e-05
tail_number,1560,0.003554972658550648
tail_number,1561,0.0009611058966914054
tail_number,1562,0.0009753489133197402
tail_number,1563,0.002203645987501557
tail_number,1564,0.0006667883744775338
tail_number,1565,0.00015335859879717084
tail_number,1566,4.480989214616926e-05
tail_number,1567,0.0008742393493504919
tail_number,1568,1.2094525608352669e-05
tail_number,1569,0.005263916564229532
tail_number,1570,0.0007609209686387786
tail_number,1571,0.00029905062469259835
tail_number,1572,3.1844532455416186e-07
tail_number,1573,0.002611328672360469
tail_number,1574,0.00018513780067641594
tail_number,1575,0.004053198393122459
tail_number,1576,0.0003295309096191801
tail_number,1577,0.00026691034744130704
tail_number,1578,3.5656230474856443e-06
tail_number,1579,0.0007469736835403751
tail_number,1580,0.0013784193272370349
tail_number,1581,0.00014156464314041273
tail_number,1582,0.004249892813917189
tail_number,1583,0.00014325651908553283
tail_number,1584,0.0011882165987870952
tail_number,1585,0.001272786554554317
tail_number,1586,0.0050636214136075
tail_number,1587,0.00035746001498337954
tail_number,1588,7.283731493945567e-06
tail_number,1589,0.0026314680799075507
tail_number,1590,0.0051355725460240365
tail_number,1591,2.4037212836502952e-05
tail_number,1592,0.001078021399772755
tail_number,1593,0.0006836765194230265
tail_number,1594,0.0025928338843751453
tail_number,1595,0.0038058265652266554
tail_number,1596,3.9548625397900494e-06
tail_number,1597,0.0014682423101282094
tail_number,1598,0.0003154106603346918
tail_number,1599,0.00010781354445199565
tail_number,1600,0.0006700582651668618
tail_number,1601,0.0037224804781547105
tail_number,1602,0.032123317585463385
tail_number,1603,0.0002197477786380908
tail_number,1604,0.00017328717940723326
tail_number,1605,0.003252335260315764
tail_number,1606,0.000671628359773635
tail_number,1607,0.002564156753629865
tail_number,1608,0.009908704692566772
tail_number,1609,0.0017859530611512575
tail_number,1610,0.0061235010171407644
tail_number,1611,0.0043966449713472855
tail_number,1612,0.0006663636101348347
tail_number,1613,0.0011005210431872525
tail_number,1614,0.0003007260691303415
tail_number,1615,0.00020035985568711556
tail_number,1616,0.00016630053000066258
tail_number,1617,0.005990532071660226
tail_number,1618,0.000138799700484582
tail_number,1619,0.0030822591975581126
tail_number,1620,0.00016474247007791654
tail_number,1621,0.005367090809138553
tail_number,1622,0.00013007083498206562
tail_number,1623,0.002180721472167968
tail_number,1624,0.0004935921786526354
tail_number,1625,0.00456424426077795
tail_number,1626,0.004556572186310115
tail_number,1627,0.0006387399785190429
tail_number,1628,0.00241090218186657
tail_number,1629,0.0020968773524853157
tail_number,1630,0.0011609855881489217
tail_number,1631,0.0017552365733477515
tail_number,1632,0.002137871823247872
tail_number,1633,0.006728761862780264
tail_number,1634,0.0007913770311904766
tail_number,1635,0.005354511677487572
tail_number,1636,0.0006602604548102686
tail_number,1637,5.453054258885981e-05
tail_number,1638,0.00046443744738700055
tail_number,1639,0.0020396521431904624
tail_number,1640,0.000761548398927725
tail_number,1641,0.000497299375318172
tail_number,1642,0.004576603641905264
tail_number,1643,0.0005175456637813713
tail_number,1644,0.014969079362997517
tail_number,1645,0.004319717320898864
tail_number,1646,0.0005602635071791928
tail_number,1647,0.006054977939465744
tail_number,1648,0.004681048726904002
tail_number,1649,0.00092367593797682
tail_number,1650,0.0005920209118115416
tail_number,1651,0.00207369727631157
tail_number,1652,0.0003196784454748691
tail_number,1653,5.4246282976788684e-05
tail_number,1654,2.0344260991622676e-05
tail_number,1655,0.0004789890104754946
tail_number,1656,0.000717774684350081
tail_number,1657,0.0001775502174568011
tail_number,1658,0.00036438241838410157
tail_number,1659,9.83653036510379e-05
tail_number,1660,1.2877038608749558e-05
tail_number,1661,0.002911459143830619
tail_number,1662,0.0007018564669336591
tail_number,1663,0.0006456388927957857
tail_number,1664,0.0009831676072634687
tail_number,1665,0.0010976782827277765
tail_number,1666,0.0017721555320334703
tail_number,1667,0.0006030837348918183
tail_number,1668,0.0031943914379138905
tail_number,1669,0.003223635383992729
tail_number,1670,1.4353488662077751e-06
tail_number,1671,0.00012104412289004607
tail_number,1672,0.001328995322939841
tail_number,1673,0.00012608218136844762
tail_number,1674,0.00025550441433508375
tail_number,1675,0.00135967433627604
tail_number,1676,0.0007031240369201885
tail_number,1677,0.002327882087552746
tail_number,1678,0.00463731310408777
tail_number,1679,0.0009433822089202071
tail_number,1680,0.0023747455878360135
tail_number,1681,3.347586351587495e-05
tail_number,1682,0.0004610883827671497
tail_number,1683,0.0018291630340141474
tail_number,1684,0.0011441437902759422
tail_number,1685,0.0011534587225082715
tail_number,1686,0.005264342802662636
tail_number,1687,0.0019140532516035424
tail_number,1688,0.00028675588074200675
tail_number,1689,0.00011832381681542437
tail_number,1690,0.00474505647525314
tail_number,1691,0.0064514345827575426
tail_number,1692,0.0026419931274938024
tail_number,1693,0.0004683991887389771
tail_number,1694,0.0003056425725831424
tail_number,1695,0.0010700195594386397
tail_number,1696,0.00021266586943402555
tail_number,1697,0.00016832012680501052
tail_number,1698,0.0061863685556392545
tail_number,1699,8.368424631433058e-05
tail_number,1700,0.0020599524793171176
tail_number,1701,2.1685467537446712e-05
tail_number,1702,0.005559624373062455
tail_number,1703,0.003541870199184949
tail_number,1704,0.006187876938521297
tail_number,1705,0.0017050682862516098
tail_number,1706,0.0003688081581078029
tail_number,1707,2.40891028913115e-06
tail_number,1708,0.0047998287499775305
tail_number,1709,0.00021190285812922038
tail_number,1710,0.0003009385189161051
tail_number,1711,0.0016699519959114673
tail_number,1712,7.3007300438465705e-06
tail_number,1713,0.002862480044441007
tail_number,1714,2.2609875232171284e-05
tail_number,1715,0.002954410523290596
tail_number,1716,0.0006500985793279623
tail_number,1717,3.657153853164896e-05
tail_number,1718,0.0012574151617588125
tail_number,1719,0.007950811059479035
tail_number,1720,0.0024118359940428213
tail_number,1721,0.0003823331040027078
tail_number,1722,5.7327668233742024e-05
tail_number,1723,0.0006227446307894846
tail_number,1724,0.0032520275676127808
tail_number,1725,0.004399781185117302
tail_number,1726,9.686069552650167e-06
tail_number,1727,0.007292565256144967
tail_number,1728,0.00012161435873936366
tail_number,1729,0.0010511742657284273
tail_number,1730,0.00466481890710968
tail_number,1731,8.266399253142875e-05
tail_number,1732,0.00340372006161882
tail_number,1733,1.9900238740211407e-06
tail_number,1734,0.0018433528081472916
tail_number,1735,0.003930613539553818
tail_number,1736,0.00020110756373015182
tail_number,1737,0.0011051371754431383
tail_number,1738,0.0006444639590972301
tail_number,1739,0.0011008435290674745
tail_number,1740,0.012655287076906663
tail_number,1741,0.0014189114051723628
tail_number,1742,1.4747700523232155e-05
tail_number,1743,0.0002878901985106097
tail_number,1744,0.0003398378051848727
tail_number,1745,0.0023562502772358496
tail_number,1746,0.002361023414619856
tail_number,1747,0.006893176276600244
tail_number,1748,0.0001536589558628343
tail_number,1749,8.456128129474827e-05
tail_number,1750,5.429278745805455e-05
tail_number,1751,0.0023203652339014447
tail_number,1752,0.0010586665564704667
tail_number,1753,0.002296740405220543
tail_number,1754,9.551359703152684e-12
tail_number,1755,0.00033701394745688784
tail_number,1756,0.010228511818033192
tail_number,1757,3.437420173779682e-05
tail_number,1758,0.0002153128030732976
tail_number,1759,0.005145436873040143
tail_number,1760,0.002798835076588846
tail_number,1761,0.007022677626189133
tail_number,1762,1.8008914359768369e-09
tail_number,1763,0.004008173831084094
tail_number,1764,0.00010296379568897063
tail_number,1765,0.0009655237650618709
tail_number,1766,0.00017091083428144582
tail_number,1767,0.013985214583972394
tail_number,1768,0.009664781424733926
tail_number,1769,0.008966201225752424
tail_number,1770,0.0013419288751338465
tail_number,1771,0.000731867032508049
tail_number,1772,0.000826107874854265
tail_number,1773,0.00040603934489757965
tail_number,1774,0.0003607502800585527
tail_number,1775,0.00042662522553182924
tail_number,1776,0.005192532727976706
tail_number,1777,0.0003061461763305129
tail_number,1778,0.0009501406487910646
tail_number,1779,0.0010446798039793759
tail_number,1780,0.0010653743174084962
tail_number,1781,0.007998292398014195
tail_number,1782,9.007057391563489e-05
tail_number,1783,1.7357743222756739e-06
tail_number,1784,0.00016123423087188726
tail_number,1785,0.0006885662910703916
tail_number,1786,0.00020944428754343658
tail_number,1787,4.93480534868862e-06
tail_number,1788,0.004520170897394538
tail_number,1789,0.0012180166438076068
tail_number,1790,0.013998132461617407
tail_number,1791,0.009378701517069432
tail_number,1792,0.0009668979732524452
tail_number,1793,0.0007829113887775074
tail_number,1794,0.000989984388371834
tail_number,1795,0.00025971000045332815
tail_number,1796,0.00024322279225119647
tail_number,1797,0.001919719457448732
tail_number,1798,3.3396761467408e-07
tail_number,1799,0.0010297721751657551
tail_number,1800,0.0018834386087218657
tail_number,1801,1.3446606517142357e-06
tail_number,1802,0.0028854603470782614
tail_number,1803,0.008628049740749266
tail_number,1804,0.003197754644832518
tail_number,1805,0.00679441945459236
tail_number,1806,0.0005454276779628398
tail_number,1807,0.0007065307912523799
tail_number,1808,0.005616513509560939
tail_number,1809,5.193070141462641e-06
tail_number,1810,0.002914346259995315
tail_number,1811,0.000754380961454526
tail_number,1812,0.00017705197171014042
tail_number,1813,0.0001612873863316988
tail_number,1814,0.00012511811394755323
tail_number,1815,0.003381146078313524
tail_number,1816,0.0007475276653545748
tail_number,1817,0.001964422607751759
tail_number,1818,1.0328690810412766e-05
tail_number,1819,0.0007444841535717561
tail_number,1820,0.0003532707386069145
tail_number,1821,0.0016014566628980154
tail_number,1822,0.0008096179988736907
tail_number,1823,0.003603170770281494
tail_number,1824,0.00010720611437942118
tail_number,1825,0.0017267366933830797
tail_number,1826,0.0015994372886504182
tail_number,1827,8.929634442877976e-06
tail_number,1828,0.001007630440868712
tail_number,1829,3.2529073433762434e-05
tail_number,1830,0.0010034898423199046
tail_number,1831,0.004220710995185506
tail_number,1832,0.0005033175834600057
tail_number,1833,0.0014104031009330997
tail_number,1834,6.136380010723919e-05
tail_number,1835,0.00011779071871897973
tail_number,1836,0.0019572151012248185
tail_number,1837,0.0012529196274824184
tail_number,1838,0.003807724989429495
tail_number,1839,0.004203182479646572
tail_number,1840,0.0021975462738055285
tail_number,1841,0.0002563428703208359
tail_number,1842,0.003442216096351647
tail_number,1843,1.013935748495065e-05
tail_number,1844,0.006049561339215526
tail_number,1845,0.0002974054450236574
tail_number,1846,0.000910855321480275
tail_number,1847,0.0010848729266763613
tail_number,1848,0.006603485014871624
tail_number,1849,0.001046817421615498
tail_number,1850,9.557693414918855e-05
tail_number,1851,0.001980488617300158
tail_number,1852,0.004015075870033025
tail_number,1853,0.00018993405571876565
tail_number,1854,5.60090849948125e-05
tail_number,1855,0.0008022167566372751
tail_number,1856,0.0005666008560637481
tail_number,1857,0.00011000676118255726
tail_number,1858,0.0007322069321789026
tail_number,1859,0.001977568664941032
tail_number,1860,0.007287489733912134
tail_number,1861,0.000730947213622879
tail_number,1862,0.003017084774640133
tail_number,1863,0.0013586432018247718
tail_number,1864,0.017049484168305207
tail_number,1865,7.450701501632295e-05
tail_number,1866,0.0005989423827303941
tail_number,1867,0.0026880905077162343
tail_number,1868,4.500480394187267e-05
tail_number,1869,0.0018406272342275098
tail_number,1870,8.676910553040429e-05
tail_number,1871,0.00031252666381154093
tail_number,1872,0.00018752494056917257
tail_number,1873,0.003127350995923983
tail_number,1874,0.008379874283902522
tail_number,1875,0.005997024800903139
tail_number,1876,2.5597534303090086e-05
tail_number,1877,0.015580618831950832
tail_number,1878,0.003184194369777016
tail_number,1879,0.0027264993024160855
tail_number,1880,5.054618370747832e-06
tail_number,1881,0.0006201193048301912
tail_number,1882,0.0002645797061521238
tail_number,1883,0.0005034022843023456
tail_number,1884,1.2700009646371413e-05
tail_number,1885,0.001119908349177856
tail_number,1886,0.0022063451301587156
tail_number,1887,0.001347582564954819
tail_number,1888,0.00032961465308123383
tail_number,1889,9.291161856106456e-06
tail_number,1890,0.0006389591197463185
tail_number,1891,0.00019199519650658914
tail_number,1892,0.0013042674697200107
tail_number,1893,0.0011233709047883123
tail_number,1894,0.0009939072659450598
tail_number,1895,0.002563846195431485
tail_number,1896,0.0005188544093670533
tail_number,1897,0.0003043646716226478
tail_number,1898,3.402785541062325e-05
tail_number,1899,0.0005095242695669633
tail_number,1900,0.0005002314062527713
tail_number,1901,0.002655821320669771
tail_number,1902,0.007760570245002318
tail_number,1903,4.356615803957631e-05
tail_number,1904,0.00016798192156874947
tail_number,1905,0.0035930817831921757
tail_number,1906,3.9877984564062885e-05
